Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations
2533407,24-Feb-23,Indiana,Dana (Helt),W County Rd 700 S and IN-71,0,2,N/A
2533388,24-Feb-23,Louisiana,Lake Charles,Clover Dr,0,1,N/A
2533920,24-Feb-23,Louisiana,Abbeville,1616 Veterans Memorial Dr,0,4,N/A
2533414,24-Feb-23,Texas,Webster,16190 Galveston Rd,0,2,N/A
2533432,24-Feb-23,Texas,Houston,2400 block of Briarwest Blvd,0,1,N/A
2533436,24-Feb-23,Texas,Baytown,4300 block of Firebrush Ln,0,3,N/A
2536948,24-Feb-23,Connecticut,Hartford,300 block of Hillside Ave,0,1,N/A
2533386,24-Feb-23,Louisiana,New Iberia,Mississippi St,0,1,N/A
2533925,24-Feb-23,Oklahoma,Tulsa,2001 S 114th E Ave,0,1,N/A
2533332,24-Feb-23,District of Columbia,Washington,2001 E Capitol St SE,0,1,N/A
2533327,24-Feb-23,District of Columbia,Washington,1336 North Capitol St NW,0,1,N/A
2533329,24-Feb-23,Texas,Forney,802-A E US Hwy 80,0,1,N/A
2532609,23-Feb-23,District of Columbia,Washington,1300 block of Southern Ave SE,0,1,N/A
2532603,23-Feb-23,District of Columbia,Washington,15th St NE and Downing St NE,0,1,N/A
2533299,23-Feb-23,Oklahoma,Tulsa,S Detroit Ave and E 11th St,0,1,N/A
2533301,23-Feb-23,Ohio,Cincinnati,7000 block of Glen Meadow Lane,0,1,N/A
2533286,23-Feb-23,Virginia,Norfolk,300 block of W 25th St,0,1,N/A
2532483,23-Feb-23,New York,Rochester,Lang St and Remington St,0,1,N/A
2532572,23-Feb-23,Ohio,Dayton,2400 block of Greenway St,0,1,N/A
2532587,23-Feb-23,Tennessee,Atwood,4600 block of Hamilton St,0,1,N/A
2532533,23-Feb-23,Virginia,Hampton,700 block of Hemlock Ave,0,1,N/A
2533255,23-Feb-23,Michigan,Detroit,Beaconsfield St and Harper Ave,0,1,N/A
2533091,23-Feb-23,Tennessee,Chattanooga,3375 Hughes Ave,0,1,N/A
2532596,23-Feb-23,District of Columbia,Washington,18th Pl NE and M St NE,0,1,N/A
2532478,23-Feb-23,New York,Rochester,St James St,0,1,N/A
2532605,23-Feb-23,District of Columbia,Washington,30th St SE and Buena Vista Terrace SE,1,1,N/A
2532553,23-Feb-23,Illinois,East Saint Louis,I-55,0,1,N/A
2532736,23-Feb-23,Florida,Kissimmee (Poinciana),1902 Sawfish Dr,1,2,N/A
2532541,23-Feb-23,Ohio,Akron,1358 W Waterloo Rd,0,1,N/A
2532939,23-Feb-23,Pennsylvania,Monroeville,2729 Mosside Blvd,0,1,N/A
2534092,23-Feb-23,Montana,Helena,W Custer Ave and Henderson St,0,2,N/A
2532523,23-Feb-23,Wisconsin,Milwaukee,900 block of S 24th St,0,1,N/A
2533141,23-Feb-23,Missouri,Columbia,500 block of Betty Jean Way,0,1,N/A
2532519,23-Feb-23,Minnesota,Minneapolis (Brooklyn Park),8600 block of Edinbrook Crossing,0,1,N/A
2532772,23-Feb-23,Florida,Fort Lauderdale (Lauderhill),2600 block of NW 56th Ave,0,1,N/A
2532509,23-Feb-23,Kansas,Topeka,SW 15th St,0,1,N/A
2532426,23-Feb-23,South Carolina,Georgetown,400 Kaminski St,0,1,N/A
2532497,23-Feb-23,Illinois,Peoria,2400 block of W Marquette St,0,1,N/A
2532494,23-Feb-23,Minnesota,Minneapolis,5700 block of Brookdale Dr N,0,1,N/A
2535730,23-Feb-23,Virginia,Blackstone,300 N Main St,0,1,N/A
2533065,23-Feb-23,North Carolina,Charlotte,Delmar Ln,0,1,N/A
2533047,23-Feb-23,Texas,San Antonio,3700 block of Fredericksburg Rd,0,1,N/A
2532476,23-Feb-23,Illinois,Chicago,7200 block of S Woodlawn Ave,0,1,N/A
2533031,23-Feb-23,Illinois,Springfield,N/A,0,1,N/A
2532459,23-Feb-23,South Carolina,Anderson,Sullivan St,0,1,N/A
2533366,23-Feb-23,Nevada,Las Vegas,5800 block of Victory Point St,1,1,N/A
2533315,23-Feb-23,Georgia,Macon,Wren Ave and Heron St,1,1,N/A
2532347,23-Feb-23,North Carolina,Charlotte,Saxonbury Way,0,2,N/A
2532297,23-Feb-23,Georgia,Keysville,Old Waynesboro Rd,0,1,N/A
2532306,23-Feb-23,Pennsylvania,Pittsburgh,Knox Ave and Zara St,0,2,N/A
2535400,23-Feb-23,District of Columbia,Washington,200 block of 55th St NE,0,1,N/A
2532279,23-Feb-23,Pennsylvania,Philadelphia,N 12th St and Lindley Ave,1,1,N/A
2532917,23-Feb-23,Arkansas,Pine Bluff,S Hutchinson St and W 3rd Ave,1,1,N/A
2534893,23-Feb-23,Texas,Edinburg,E Alamo Rd and Trenton Rd,0,1,N/A
2532795,23-Feb-23,Indiana,Indianapolis,3400 block of E 36th St,1,1,N/A
2532904,23-Feb-23,California,Oakland,1400 block of Webster St,0,1,N/A
2533462,23-Feb-23,Minnesota,Minneapolis (Brooklyn Park),5700 block of Brooklyn Dr N,0,1,N/A
2532882,23-Feb-23,Texas,Galveston,2500 block of Ave L,0,1,N/A
2535271,23-Feb-23,California,Bakersfield,2300 block of Pine St,0,2,N/A
2532857,23-Feb-23,Pennsylvania,Philadelphia,E Mayfield St and Ella St,0,1,N/A
2535251,23-Feb-23,Pennsylvania,Philadelphia,2200 block of S 27th St,0,1,N/A
2532830,23-Feb-23,Texas,Fort Worth,1400 block of Circle Park Blvd,0,1,N/A
2533275,23-Feb-23,New York,Webster,426 Ridge Rd,0,1,N/A
2532576,23-Feb-23,Texas,Dallas,7400 block of Westmoreland Rd,0,1,N/A
2532847,23-Feb-23,Louisiana,New Iberia,2500 block of W Washington St,0,1,N/A
2532842,23-Feb-23,Texas,Newark,Co Rd 4858,0,1,N/A
2532840,23-Feb-23,Louisiana,Baton Rouge,9201 Airline Hwy,0,1,N/A
2532812,23-Feb-23,Maryland,Baltimore,N Calhoun St,0,1,N/A
2532776,23-Feb-23,North Carolina,Greenville,3136 E 10th St,0,1,N/A
2533795,23-Feb-23,Indiana,Indianapolis,300 block of Poplar Road,0,1,N/A
2532117,23-Feb-23,Texas,Fort Worth,400 block of North Fwy,0,1,N/A
2533397,23-Feb-23,Mississippi,Grenada,Poplar St,0,2,N/A
2533392,23-Feb-23,Louisiana,Campti,200 block of Lake St,0,2,N/A
2532763,23-Feb-23,New Jersey,Paterson,9th Ave and E 24th St,0,1,N/A
2536985,23-Feb-23,Ohio,Middleport,100 block of N 2nd Ave,0,1,N/A
2536047,23-Feb-23,Oklahoma,Lawton,2104 W Gore Blvd,1,2,N/A
2532849,23-Feb-23,Louisiana,Eunice,200 block of N Vivian Ave,0,1,N/A
2532658,23-Feb-23,Pennsylvania,Philadelphia,2003-05 N 31st St,0,7,N/A
2531562,22-Feb-23,Tennessee,Nashville,1516 Demonbreun St,0,1,N/A
2532580,22-Feb-23,Ohio,Dayton,4800 block of Seeley Dr,0,1,N/A
2531864,22-Feb-23,District of Columbia,Washington,3200 block of 22th St SE,0,1,N/A
2532920,22-Feb-23,Arkansas,Camden,Cleveland St and Chestnut St,1,1,N/A
2531602,22-Feb-23,Tennessee,Memphis,4183 Kirby Pkwy,1,1,N/A
2531798,22-Feb-23,Illinois,Chicago,13100 block of S Corliss Ave,0,2,N/A
2532384,22-Feb-23,North Carolina,Statesville,Caldwell St and Durham Ave,0,2,N/A
2531717,22-Feb-23,Pennsylvania,Downingtown,Westerham Rd and Shelburne Rd,0,1,N/A
2533122,22-Feb-23,Florida,Glen Saint Mary,N/A,0,1,N/A
2532080,22-Feb-23,Nebraska,Omaha,715 S 24th St,0,1,N/A
2531683,22-Feb-23,New York,Bronx,1070 Ogden Ave,0,2,N/A
2534896,22-Feb-23,South Carolina,Abbeville,Hwy 28 S and Industrial Park Rd,0,1,N/A
2531590,22-Feb-23,Michigan,Detroit,Coyle St and Puritan Ave,0,1,N/A
2531595,22-Feb-23,Maryland,Upper Marlboro,8800 block of Great Gorge Way,0,1,N/A
2531512,22-Feb-23,Florida,Orlando,6100 block of Hialeah St,3,2,N/A
2532457,22-Feb-23,Oklahoma,Tulsa,2000 block of N Harvard Ave,0,1,N/A
2532453,22-Feb-23,Connecticut,New Haven,145 Adeline St,0,1,N/A
2531504,22-Feb-23,Mississippi,West Point,1 Yokohama Blvd,1,0,N/A
2532431,22-Feb-23,California,Oakland,500 block of 24th St,0,1,N/A
2532419,22-Feb-23,Georgia,Canton,Hickory Knoll Dr and Oak Side Dr,0,2,N/A
2532317,22-Feb-23,Georgia,Atlanta,585 McDaniel St SW,0,2,N/A
2531437,22-Feb-23,Texas,Dallas,2723 McKinney Ave,0,2,N/A
2532380,22-Feb-23,North Carolina,Raleigh,4110 Wake Hills Ln,0,1,N/A
2532090,22-Feb-23,California,Stockton,900 block of W March Ln,0,1,N/A
2532987,22-Feb-23,Iowa,Cedar Rapids,1500 block of 3rd Ave,0,1,N/A
2532360,22-Feb-23,California,Stockton,W Harding Way and N Madison St,0,1,N/A
2531866,22-Feb-23,Texas,San Antonio,200 block of Milvid Ave,0,1,N/A
2532338,22-Feb-23,Georgia,Atlanta,2973 Headland Dr SW,0,1,N/A
2532333,22-Feb-23,Georgia,Buford,900 block of Sherwin Pkwy,1,1,N/A
2531353,22-Feb-23,Florida,Hollywood,2300 block of Pierce St,0,1,N/A
2531642,22-Feb-23,New York,New York (Manhattan),60 E 135th St,0,1,N/A
2531908,22-Feb-23,California,Los Angeles,US-101 and Silver Lake Blvd,0,1,N/A
2535341,22-Feb-23,Pennsylvania,Philadelphia,5200 block of  Girard Ave,0,1,N/A
2532912,22-Feb-23,Alabama,Birmingham (Ensley),800 block of 17th St,0,1,N/A
2531548,22-Feb-23,North Carolina,Cary,2000 Crossroads Manor Ct,1,1,N/A
2535288,22-Feb-23,Pennsylvania,Philadelphia,2900 block of Frankford Ave,0,1,N/A
2532242,22-Feb-23,Pennsylvania,Reading,300 block of S Eighth St,0,1,N/A
2531725,22-Feb-23,Pennsylvania,Duquesne,Catherine St and Ferndale Ave,0,2,N/A
2532224,22-Feb-23,Texas,Houston,Gregg St,0,1,N/A
2531606,22-Feb-23,Texas,Houston,San Angelo St and Boyles St,0,1,N/A
2531287,22-Feb-23,Texas,Houston,4324 Stassen St,1,2,N/A
2532163,22-Feb-23,Indiana,Indianapolis,3375 W Michigan St,0,2,N/A
2531306,22-Feb-23,Indiana,Indianapolis,4949 E Thompson Rd,0,1,N/A
2532179,22-Feb-23,Texas,Houston,6600 block of Hirsch Rd,0,1,N/A
2532175,22-Feb-23,Oregon,Portland,7404 N Interstate Ave,0,1,N/A
2532161,22-Feb-23,Maryland,Baltimore,1700 block of W North Ave,0,1,N/A
2532785,22-Feb-23,Illinois,Chicago,I-94 and Stoney Island Ave,0,1,N/A
2532105,22-Feb-23,Texas,Abilene,700 block of Forrest Ave,0,1,N/A
2531645,22-Feb-23,Arkansas,Jacksonville,708 W Main St,0,1,N/A
2532067,22-Feb-23,Missouri,Saint Louis,5300 block of Maple Ave,0,1,N/A
2531578,22-Feb-23,Ohio,Dayton (Trotwood),OH-49 and Little Richmond Rd,1,1,N/A
2533337,22-Feb-23,Alaska,North Pole,Maude Boyle Dr,0,1,N/A
2532746,22-Feb-23,Arizona,Tucson,305 E Benson Hwy,0,1,N/A
2536993,22-Feb-23,Mississippi,Summit (Pricedale),N/A,0,1,N/A
2531979,22-Feb-23,Louisiana,New Orleans,I-10 and Louisa St,0,1,N/A
2532119,22-Feb-23,Texas,Dallas,8400 block of Ellery Dr,0,1,N/A
2531953,22-Feb-23,Alabama,Selma,400 block of Martin Luther King St,0,1,N/A
2537810,22-Feb-23,Louisiana,Natchitoches,1400 block of Texas St,0,1,N/A
2531719,22-Feb-23,Pennsylvania,Philadelphia,2100 block of Allegheny Ave,0,1,N/A
2531064,21-Feb-23,Virginia,Virginia Beach,1400 block of Shoveller Ave,0,1,N/A
2531054,21-Feb-23,California,Los Angeles,W 5th St and S Main St,0,1,N/A
2531890,21-Feb-23,Pennsylvania,Philadelphia,600 block of Ritner St,0,1,N/A
2531888,21-Feb-23,Pennsylvania,Philadelphia,800 block of Taney St,0,1,N/A
2530924,21-Feb-23,Tennessee,Memphis,3720 Outland Rd,0,3,N/A
2531051,21-Feb-23,Virginia,Chesapeake,1439 George Washington Hwy N,0,1,N/A
2531873,21-Feb-23,California,San Francisco,100 John F Shelley Dr,0,1,N/A
2531016,21-Feb-23,California,Bellflower,17230 Lakewood Blvd,0,1,N/A
2531510,21-Feb-23,Maryland,Baltimore,1000 block of Herndon Ct,0,1,N/A
2530851,21-Feb-23,Arizona,Avondale,Eliseo C Felix Jr Way and Riley Dr,1,1,N/A
2530965,21-Feb-23,Tennessee,Memphis,1600 block of Ash St,0,1,N/A
2530957,21-Feb-23,Oklahoma,Tulsa,1111 E 60th St,0,1,N/A
2530896,21-Feb-23,Texas,San Antonio,Somerset Rd and Cree St,0,1,N/A
2531611,21-Feb-23,Minnesota,Minneapolis,2600 block of W Broadway Ave,1,1,N/A
2540249,21-Feb-23,Georgia,Forest Park,Bartlett Rd,0,1,N/A
2530838,21-Feb-23,California,Fresno,Weldon Ave and Jackson Ave,0,1,N/A
2530854,21-Feb-23,Minnesota,Minneapolis,4320 E Lake St,0,1,N/A
2530801,21-Feb-23,Tennessee,Nashville,500 block of Elgin St,0,1,N/A
2530836,21-Feb-23,Maryland,Temple Hills,3200 block of Curtis Dr,0,1,N/A
2530629,21-Feb-23,Minnesota,Pine City,Northern Rd and Sunnyside St,0,1,N/A
2530799,21-Feb-23,Georgia,Augusta,1631 Gordon Hwy,0,1,N/A
2530781,21-Feb-23,Pennsylvania,Philadelphia,Ogontz Ave and Roselyn St,0,1,N/A
2530707,21-Feb-23,Georgia,Atlanta,633 Evans Street SW,0,2,N/A
2530737,21-Feb-23,Ohio,Akron,1100 block of Tarson Terrace,0,1,N/A
2531557,21-Feb-23,Connecticut,Hartford,Woodland St and Farmington Ave,0,1,N/A
2530698,21-Feb-23,Pennsylvania,Philadelphia,Uber St and Montgomery Ave,0,2,N/A
2531530,21-Feb-23,Georgia,Augusta,2400 block of Sedgefield Dr,0,1,N/A
2531465,21-Feb-23,California,Los Angeles,Agatha St and Crocker St,0,2,N/A
2530645,21-Feb-23,South Carolina,Greenville,516 White Horse Rd,0,2,N/A
2531462,21-Feb-23,California,Los Angeles,N Pioneer Ave and E Anaheim St,0,1,N/A
2530977,21-Feb-23,Oklahoma,Tulsa,1713 S Memorial Dr,0,1,N/A
2530640,21-Feb-23,Kentucky,Henderson,200 block of Letcher St,0,1,N/A
2531794,21-Feb-23,Nevada,Pahrump,2000 block of E Basin Ave,1,1,N/A
2532758,21-Feb-23,Nevada,Las Vegas,3708 Las Vegas Blvd S,0,1,N/A
2531416,21-Feb-23,Texas,Waco,700 block of N 12th St,0,1,N/A
2531290,21-Feb-23,Texas,Houston,8400 Westcott Rd,0,1,N/A
2530621,21-Feb-23,Michigan,Detroit,9000 block of American St,0,1,N/A
2531391,21-Feb-23,Ohio,Toledo,2100 block of Elliott Ave,0,1,N/A
2530575,21-Feb-23,Wisconsin,Milwaukee,3500 block of N 54th Blvd,0,2,N/A
2532331,21-Feb-23,Georgia,Macon,Lackey Dr and Houston Ave,0,1,N/A
2530564,21-Feb-23,Indiana,Indianapolis,Hearthstone Way,0,1,N/A
2535435,21-Feb-23,Colorado,Fort Collins,E Mulberry St and Air Park Dr,0,1,N/A
2530614,21-Feb-23,Indiana,Lafayette,1400 block of N 15th St,0,1,N/A
2530488,21-Feb-23,Florida,Jacksonville,Cesery Blvd and University Blvd N,0,1,N/A
2531349,21-Feb-23,Florida,Jacksonville,100 King St,0,1,N/A
2531337,21-Feb-23,Florida,Pensacola,3637 Mobile Hwy,0,1,N/A
2531334,21-Feb-23,District of Columbia,Washington,I St NE and 20th St NE,0,2,N/A
2532290,21-Feb-23,Georgia,Albany,1300 block of Avalon Ave,0,1,N/A
2532284,21-Feb-23,Georgia,Albany,1300 block of W Waddell Ave,0,1,N/A
2531329,21-Feb-23,District of Columbia,Washington,1400 block of Saratoga Ave NE,1,2,N/A
2531317,21-Feb-23,Montana,Great Falls,1600 block of Valeria Way,0,1,N/A
2531296,21-Feb-23,Washington,Pasco,2621 W Octave St,0,1,N/A
2530832,21-Feb-23,District of Columbia,Washington,1500 block of Benning Rd NE,0,1,N/A
2532209,21-Feb-23,Texas,Fort Worth,200 block of Berkshire Ln,0,1,N/A
2531313,21-Feb-23,Indiana,Indianapolis,2900 block of N Delaware St,0,1,N/A
2530492,21-Feb-23,Florida,Jacksonville,830 Arlington River Dr,0,1,N/A
2530431,21-Feb-23,Illinois,Chicago,10124 S La Salle St,0,1,N/A
2530470,21-Feb-23,Florida,Fort Myers,Raleigh St,0,1,N/A
2531735,21-Feb-23,Pennsylvania,York,334 Arsenal Rd,0,2,N/A
2530450,21-Feb-23,Delaware,Dover,50 block of Village Dr,0,1,N/A
2532099,21-Feb-23,Oklahoma,Oklahoma City,NE 50th St and N MLK Blvd,0,1,N/A
2530433,21-Feb-23,Maryland,Baltimore,Kentucky Ave and Findlay Rd,0,1,N/A
2530421,21-Feb-23,Maryland,Hyattsville (Chillum),Woodberry St and 22nd Pl,0,1,N/A
2532073,21-Feb-23,Missouri,Branson,Aaron Way,0,1,N/A
2531078,21-Feb-23,Colorado,Colorado Springs,3945 Palmer Park Blvd,0,5,N/A
2531130,21-Feb-23,Massachusetts,Boston,59 Wilrose St,1,1,N/A
2531702,21-Feb-23,Massachusetts,Lynn,Autumn St and Stephen St,0,2,N/A
2531183,21-Feb-23,Louisiana,Shreveport,2100 block of Miller Ave,1,1,N/A
2532056,21-Feb-23,Louisiana,New Orleans,2400 block D‰ÛªAbadie St,0,1,N/A
2532041,21-Feb-23,California,Bakersfield,400 block of Layne St,0,1,N/A
2531231,21-Feb-23,Louisiana,Scott,900 block of Janvier Rd,0,1,N/A
2531245,21-Feb-23,Louisiana,Breaux Bridge,Wild Cherry Ln,0,3,N/A
2532009,21-Feb-23,California,Van Nuys,14900 block of Vanowen St,0,1,N/A
2531200,21-Feb-23,California,Palm Desert,45300 block of Garden Sq,0,1,N/A
2531190,21-Feb-23,North Carolina,Durham,Holloway St and Hardee St,1,1,N/A
2531957,21-Feb-23,New Jersey,Newark,18th Ave and West End Ave,0,1,N/A
2531125,21-Feb-23,District of Columbia,Washington,1400 block of Saratoga Ave NE,1,0,N/A
2531122,21-Feb-23,Tennessee,Memphis,Jackson Ave and Warford St,0,2,N/A
2530951,21-Feb-23,Tennessee,Memphis,4177 S Mendenhall Rd,0,1,N/A
2531892,21-Feb-23,Pennsylvania,Philadelphia,700 block of E Hilton St,0,1,N/A
2529869,20-Feb-23,California,Carson,20700 S Avalon Blvd,1,1,N/A
2531906,20-Feb-23,Pennsylvania,Philadelphia,1900 block of N 31st St,0,1,N/A
2530204,20-Feb-23,Texas,Longview,200 block of Conroe St,0,1,N/A
2531904,20-Feb-23,Pennsylvania,Philadelphia,2900 block of Devereaux Ave,0,1,N/A
2531902,20-Feb-23,Pennsylvania,Philadelphia,400 block of Mechanic St,0,1,N/A
2531900,20-Feb-23,Pennsylvania,Philadelphia,15th St and Lehigh Ave,0,1,N/A
2530141,20-Feb-23,Kentucky,Shepherdsville,342 Gordon Industrial Dr,1,1,N/A
2531229,20-Feb-23,Ohio,Dayton,700 S James H. McGee Blvd,0,1,N/A
2530426,20-Feb-23,Illinois,Chicago,1076 W Roosevelt Rd,1,1,N/A
2530158,20-Feb-23,Florida,Miami,17600 block of Homestead Ave,0,2,N/A
2529362,20-Feb-23,Ohio,Columbus,1151 N High St,0,1,N/A
2530088,20-Feb-23,Illinois,Chicago,7947 S Harvard Ave,0,1,N/A
2529671,20-Feb-23,Michigan,Detroit,Gratiot Ave and Westphalia St,0,2,N/A
2530912,20-Feb-23,California,Los Angeles,2300 block of San Fernando Rd,0,1,N/A
2529955,20-Feb-23,Oklahoma,Tulsa,S Yale Ave and E Admiral Blvd,0,1,N/A
2530879,20-Feb-23,California,Fresno,4192 N Fresno St,0,1,N/A
2529445,20-Feb-23,Washington,Auburn,30800 block of Military Rd S,1,1,N/A
2530442,20-Feb-23,Washington,Seattle,7758 15th Ave NW,1,1,N/A
2530445,20-Feb-23,Washington,Federal Way,30700 block of 8th Ave SW,0,1,N/A
2530010,20-Feb-23,California,Stockton,Doctor MLK Jr Blvd and S Airport Way,0,1,N/A
2530003,20-Feb-23,Virginia,Suffolk,400 Smith St,0,1,N/A
2530001,20-Feb-23,California,Los Angeles,S Hoover St and W 62nd St,0,1,N/A
2532504,20-Feb-23,Illinois,Peoria,1600 block of Stanley,0,1,N/A
2530769,20-Feb-23,North Carolina,Sanford,218 Simmons St,1,1,N/A
2529977,20-Feb-23,New Mexico,Las Cruces,N/A,0,1,N/A
2529975,20-Feb-23,New Mexico,Las Cruces,N/A,0,1,N/A
2530459,20-Feb-23,North Carolina,Winston Salem (Winston-salem),1000 E 17th St,0,1,N/A
2529933,20-Feb-23,Maryland,Baltimore,N/A,0,1,N/A
2529917,20-Feb-23,Ohio,Akron,1922 Buchholzer Blvd,0,2,N/A
2530747,20-Feb-23,Texas,Fort Worth,1800 E Robert St,0,1,N/A
2529863,20-Feb-23,California,Long Beach,W Broadway and Pacific Ave,0,1,N/A
2530674,20-Feb-23,Georgia,Atlanta,898 Washington St SW,0,1,N/A
2530636,20-Feb-23,Connecticut,Norwalk,Dry Hill Rd,0,1,N/A
2529850,20-Feb-23,Ohio,Cincinnati,2300 block of Harrison Ave,0,2,N/A
2530581,20-Feb-23,Indiana,Sellersburg,N/A,0,1,N/A
2529884,20-Feb-23,California,Modesto,Tully Rd and W Granger Ave,0,3,N/A
2530490,20-Feb-23,Florida,Jacksonville,8200 block of Kona Ave,0,1,N/A
2529698,20-Feb-23,Michigan,Detroit,Mc Coy Cir and Anderdon St,0,1,N/A
2530616,20-Feb-23,South Carolina,Columbia,414 Piney Grove Rd,0,1,N/A
2529584,20-Feb-23,Wisconsin,Racine,3803 Spring St,0,1,N/A
2530476,20-Feb-23,Indiana,Kokomo,600 block of Elk Dr,0,1,N/A
2535438,20-Feb-23,New Mexico,Ranchos De Taos,W Romero Rd,0,1,N/A
2530060,20-Feb-23,Wisconsin,Milwaukee,4600 block of N Hopkins St,0,2,N/A
2529886,20-Feb-23,Georgia,Hinesville,1300 block of S Main St,0,2,N/A
2529569,20-Feb-23,Wisconsin,Milwaukee,9001 N 76th St,0,1,N/A
2529563,20-Feb-23,Illinois,Rantoul,100 block of Congress Ave,0,1,N/A
2530075,20-Feb-23,Indiana,Dugger,7681 E Laughlin St,0,1,N/A
2529555,20-Feb-23,Florida,Hollywood,S Dixie Hwy and Washington St,0,1,N/A
2530552,20-Feb-23,Arizona,Tucson,100 block of E Mohave Rd,0,1,N/A
2529488,20-Feb-23,Indiana,Indianapolis,4300 block of Edmundson Ave,0,1,N/A
2530474,20-Feb-23,Illinois,Chicago,3600 block of W Montrose Ave,0,1,N/A
2529418,20-Feb-23,Illinois,Chicago,3801 W Harrison St,0,1,N/A
2529416,20-Feb-23,Maryland,Upper Marlboro (Largo),N/A,0,1,N/A
2530173,20-Feb-23,Massachusetts,Woburn,291 Washington St,1,1,N/A
2531281,20-Feb-23,Arkansas,Jonesboro,400 block of E Gordon St,0,1,N/A
2537870,20-Feb-23,Mississippi,Vicksburg,300 block of Greenbriar Dr,0,1,N/A
2536116,20-Feb-23,California,Fairfield,Pennsylvania St and Missouri St,1,1,N/A
2530008,20-Feb-23,Virginia,Portsmouth,90 block of Swanson Pkwy,0,1,N/A
2531240,20-Feb-23,Missouri,Saint Louis,5500 block of Floy Ave,1,1,N/A
2530330,20-Feb-23,Kentucky,Hopkinsville,2850 Greenville Rd,0,1,N/A
2530317,20-Feb-23,Texas,San Antonio,N Zarzamora St and Rivas St,0,1,N/A
2529832,20-Feb-23,Kansas,Wichita,8401 W Kellogg Dr,0,1,N/A
2530304,20-Feb-23,Tennessee,Nashville,3206 Sennadale Ln,0,1,N/A
2530272,20-Feb-23,Louisiana,New Orleans,4900 block of Knight Dr,0,1,N/A
2531120,20-Feb-23,Ohio,Columbus,6000 block of E Broad St,0,1,N/A
2530145,20-Feb-23,Louisiana,New Orleans,N I-10 Service Rd and Bundy Rd,2,1,N/A
2530929,20-Feb-23,Kentucky,Louisville,800 block of S 38th St,0,2,N/A
2529727,19-Feb-23,South Carolina,Belton,153 Range Rd,0,1,N/A
2530139,19-Feb-23,Texas,Houston,11800 block of the North Fwy,0,1,N/A
2530299,19-Feb-23,Texas,San Antonio,900 block of Chihuahua St,1,1,N/A
2531843,19-Feb-23,Pennsylvania,Allentown,1000 block of Union Blvd,1,1,N/A
2529353,19-Feb-23,Kentucky,Lexington,400 block of Ash St,0,2,N/A
2532113,19-Feb-23,Texas,Greenville,3000 block of Co Rd 4301,0,2,N/A
2529190,19-Feb-23,Mississippi,Hattiesburg,100 block of Hardwood Ct,0,1,N/A
2530073,19-Feb-23,Texas,Kaufman,N/A,0,1,N/A
2529232,19-Feb-23,Alabama,Anniston,18th St and Quintard Ave,0,1,N/A
2531323,19-Feb-23,Illinois,Rockford,4414 Charles St,0,1,N/A
2529628,19-Feb-23,Louisiana,Eunice,300 block of N Cane St,0,1,N/A
2529122,19-Feb-23,District of Columbia,Washington,100 block of Wayne Pl SE,0,1,N/A
2530027,19-Feb-23,Oklahoma,Oklahoma City,SW 22nd St and S Western Ave,0,1,N/A
2530022,19-Feb-23,Oklahoma,Oklahoma City,NW 10th St and N Gibson Ave,0,3,N/A
2528996,19-Feb-23,Illinois,Elgin,500 block of E Chicago St,0,1,N/A
2529166,19-Feb-23,Pennsylvania,Philadelphia,6301 Chew Ave,0,1,N/A
2529168,19-Feb-23,New York,Brooklyn,1454 Myrtle Ave,0,1,N/A
2529131,19-Feb-23,Maryland,Hyattsville (Adelphi),1800 block of Fox St,0,1,N/A
2529124,19-Feb-23,Illinois,Paxton,600 block N American St,0,1,N/A
2529993,19-Feb-23,Virginia,Smithfield,700 block of W Main St,0,1,N/A
2529108,19-Feb-23,Delaware,Seaford,26000 block of Sussex Hwy,0,1,N/A
2529078,19-Feb-23,District of Columbia,Washington,4600 block of Benning Rd SE,0,1,N/A
2529958,19-Feb-23,Virginia,Roanoke,N/A,0,1,N/A
2529939,19-Feb-23,Ohio,Cleveland,W 130th S and Hummel Rd,0,2,N/A
2529063,19-Feb-23,Illinois,Peoria,1800 block of W Callender Ave,0,1,N/A
2529182,19-Feb-23,Texas,Dallas,9208 E R L Thornton Fwy,1,1,N/A
2529047,19-Feb-23,California,Stockton,100 block of Gateway Ct,1,1,N/A
2529178,19-Feb-23,Texas,Fort Worth,3300 block of Gordon Ave,0,1,N/A
2529783,19-Feb-23,Ohio,Akron,465 E Glenwood Ave,0,2,N/A
2538215,19-Feb-23,Maryland,Baltimore,1500 block of E Eager St,0,1,N/A
2530696,19-Feb-23,Michigan,Jackson,79 Warwick Ct,0,1,N/A
2530686,19-Feb-23,Georgia,Atlanta,Flat Shoals Rd,0,1,N/A
2529834,19-Feb-23,Ohio,Cincinnati,3000 block of Disney St,0,1,N/A
2529188,19-Feb-23,Ohio,Toledo,3100 block of Kimball Ave,0,1,N/A
2529856,19-Feb-23,Georgia,Covington,97 Livingston Ln,1,1,N/A
2529170,19-Feb-23,Texas,Austin,E 5th St and Red River St,1,1,N/A
2528986,19-Feb-23,Nebraska,Omaha,Laurel Ave and N 27th St,0,1,N/A
2529786,19-Feb-23,Georgia,Atlanta,2200 block of Pinewood Dr,1,1,N/A
2528978,19-Feb-23,Illinois,Chicago,3100 block of W Logan Blvd,0,1,N/A
2528970,19-Feb-23,Michigan,Detroit,Outer Dr W and Sunderland Rd,0,1,N/A
